bidder_id,bid_count,auction_count,merc_count,device_count,country_count,ip_count,url_count,average_distinct_country_per_auction,average_distinct_urls_per_auction,average_distinct_ip_per_auction,average_distinct_dev_per_auction,average_distinct_merc_per_auction,average_bids_per_auction,median_response_time,median_response_time_across_auction,num_auction,num_auction_won,percentage_win,avg_bids_auction,competitors,median_time_to_respond_competition,median_time_to_respond_self,outcome
42f754cb72e01c08005598e1f9383341fn7xh,177,72,1,33,5,160,65,1.0,2.167,2.417,1.444,1.0,2.458,2003368421053,237736842105,72,1,0.013888888888888888,0.0012853470437017994,58.166666666666664,7315789474,306842105263,0.0
5a823474f9fdaa129dea9fa690d51b62rgm7q,104,20,1,2,6,100,2,1.0,1.05,5.0,1.35,1.0,5.2,25315789473,787315789474,20,0,0.0,0.0024292254508081848,65.85,736842106,14894736842,0.0
61101089c1b34f409fc9b836a7f9cd163y22l,2,2,1,2,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,8908210526316,2,0,0.0,5.59753708368318E-4,165.0,0,-1,0.0
7a0b445f462d05606bf6ea07e2ab96ec1a4kx,4,1,1,2,2,3,4,2.0,4.0,3.0,2.0,1.0,4.0,1286578947369,0,1,0,0.0,7.443979402508993E-6,1112.0,0,6526315789,0.0
91dcfc10da696a6d90966ff795751708er5fp,898,60,1,191,72,633,720,4.883,13.7,14.0,8.567,1.0,14.967,53368421053,104105263158,60,0,0.0,0.001665884430658952,147.68333333333334,842105263,49526315789,0.0
9819825acfa7e20c47a78bda5e76b195jh0gd,480,162,1,81,7,127,46,1.037,1.352,2.642,2.086,1.0,2.963,1228947368421,66421052632,162,7,0.043209876543209874,5.645790181265151E-4,82.1358024691358,5105263158,322105263158,0.0
99bfa04865566ca88573ebfd3c7fb1f2c64cr,23,10,1,18,9,21,15,1.4,1.8,2.3,2.1,1.0,2.3,1086052631579,1469894736842,10,0,0.0,8.264700386644244E-5,298.2,631578948,50736842106,0.0
9b733fcc97535e27037c231858a711adyzvqf,3,3,1,2,1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0,12210526316,3,0,0.0,5.361336187947001E-6,620.6666666666666,473684211,-1,0.0
c616385a2762ecfd8e4ea16d8a1f2596qw07a,4,2,1,2,1,4,1,1.0,1.0,2.0,1.0,1.0,2.0,4359526315789,4684210526,2,0,0.0,0.0013614703880190605,89.5,1473684211,-1,0.0
c9416e793bd0559bca3ad4a5194d4cd1k8eyc,67,30,1,35,4,52,6,1.0,1.167,2.233,2.067,1.0,2.233,2121263157895,543263157895,30,0,0.0,0.00236256567579957,101.06666666666666,12368421053,331526315790,0.0
e3ea1d5464543a1ef3a9b60394fc4ab6i1jk3,538,135,1,199,56,414,48,1.83,1.578,3.748,3.489,1.0,3.985,647052631579,81105263158,135,2,0.014814814814814815,5.023713233749268E-4,123.0962962962963,789473684,305789473685,0.0
f27321571b5b6184e86acb6203c766f2bsfxg,121,24,1,54,10,92,38,1.0,2.5,3.917,3.0,1.0,5.042,154842105263,392789473685,24,0,0.0,0.0014432424050859385,99.04166666666667,1842105263,65263157895,0.0
20fcf71ad6fbd43f6f5fe493a6bc3ecfextqf,7,6,1,7,1,7,3,1.0,1.167,1.167,1.167,1.0,1.167,64124263157895,3135105263157,6,0,0.0,5.466187724504139E-5,288.6666666666667,263157895,-1,0.0
35a02f50226eeda275b29a09acef2177k95eb,5,5,1,4,1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,0,4307684210526,5,0,0.0,1.234628870561509E-4,316.8,2736842105,-1,0.0
372bf02911448b7f62cc861074a7ac81y0jsn,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,5.711022272986865E-4,122.0,16894736842,-1,0.0
573cf43253a18821e50dfae941ac287ceymgo,4,4,1,4,2,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0,2417421052631,4,0,0.0,0.0012804097311139564,102.25,87052631579,-1,0.0
7e8650379cbcb3ef8f7f6aefcd678067kzbdi,6,5,1,5,4,6,3,1.0,1.0,1.2,1.0,1.0,1.2,473684210,721105263158,5,0,0.0,1.5921454159479898E-4,239.4,578947368,-1,0.0
81207d4ecf830fee924989f4fe1eaa7fntkmw,134,45,1,60,15,92,101,1.2,2.667,2.622,2.511,1.0,2.978,378157894736,251000000000,45,0,0.0,2.988989810667571E-4,167.44444444444446,1631578947,56421052631,0.0
ae94687eaad6b410713db9106c42566axgn9n,3,3,1,1,1,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0,38684210526,3,0,0.0,2.0486205954657198E-4,320.3333333333333,105263158,-1,0.0
c0549e76b179912d52a28c3eb9b29376yaxvu,2,2,1,2,2,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0,752263157895,2,1,0.5,0.0022753128555176336,86.0,32052631579,-1,0.0
d92c8c2d4c29d4c785431a8b34ea135awepbr,12,12,1,10,6,10,8,1.0,1.0,1.0,1.0,1.0,1.0,0,943631578947,12,0,0.0,6.226973172123916E-4,130.75,2421052632,-1,0.0
e0fecfdf4029d9a91664e703a178397718lyl,2,1,1,1,1,2,1,1.0,1.0,2.0,1.0,1.0,2.0,4749157894737,0,1,0,0.0,2.799316966660135E-5,600.0,52631579,-1,0.0
10383b390780e7b4b03dc32c94b4973f66wou,5,5,1,3,3,4,3,1.0,1.0,1.0,1.0,1.0,1.0,0,64210526316,5,0,0.0,0.0010613457864572277,75.6,22473684211,-1,0.0
4566ae63ee93ffc6b000b5cbea7f6a8ehbg00,7,6,1,3,2,4,7,1.0,1.167,1.0,1.0,1.0,1.167,20789473685,4043157894737,6,0,0.0,3.8326763031099433E-4,185.16666666666666,3105263158,-1,0.0
4c67576a6f30a158d16d790a7fc482b0zqxue,1859,78,1,189,21,225,1456,1.115,20.013,4.115,6.09,1.0,23.833,15315789474,118842105263,78,1,0.01282051282051282,0.0040946865989872315,142.51282051282053,421052632,13894736842,1.0
5354c02817e47f28e60e44a40ca5e48dll4sz,181,18,1,51,7,13,1,1.556,1.0,1.778,7.222,1.0,10.056,107263157895,70736842105,18,0,0.0,2.3005949770766682E-4,337.44444444444446,578947368,86789473684,1.0
71396d66a14f4ce0c96436456462863abwefv,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,0.002061855670103093,57.0,3263157895,-1,0.0
737d19fdceb065359c77b81d27053c4e5quiq,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,1.3509862199405566E-5,637.0,52631579,-1,0.0
7959bd565852dd880cd31278fab3660fuaqyw,106,13,1,46,2,43,45,1.0,4.846,4.615,6.846,1.0,8.154,221684210527,208368421053,13,0,0.0,0.01920985864443639,55.69230769230769,6842105263,156210526315,0.0
79cdbe82ec79d0e60f1b113d9a5bc5b4ar8bk,9,8,1,8,4,8,3,1.125,1.125,1.125,1.125,1.0,1.125,9167263157895,1388894736842,8,0,0.0,1.3495924230882274E-5,489.875,421052632,-1,0.0
88641b0f22cf175876bfc4adc44c00f58b5rz,2,2,1,2,2,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0,3162842105264,2,0,0.0,2.1673168617251842E-4,231.5,1000000000,-1,0.0
aba1120a5b13cf72c1d52c0dac8aafc67nmoh,7,5,1,4,3,5,1,1.0,1.0,1.2,1.2,1.0,1.4,533789473684,1102210526316,5,0,0.0,5.667740838501773E-5,343.0,157894737,-1,0.0
c65d2236a70982d628454d19472ce26eltxgf,2,1,1,2,1,2,2,1.0,2.0,2.0,2.0,1.0,2.0,4794473684210,0,1,0,0.0,8.933357155619081E-5,397.0,157894736,-1,0.0
d2fe98eb0fa21252956184a98138c58dwp1ah,32,17,1,19,8,28,15,1.412,1.588,1.824,1.765,1.0,1.882,1052368421053,169000000000,17,0,0.0,3.3516627389368944E-4,205.05882352941177,1842105263,-1,0.0
e0824707d4a78230ae54209a920bc3e3pzdpp,30,8,1,20,7,27,5,1.375,1.5,3.5,3.0,1.0,3.75,240421052631,1365052631579,8,0,0.0,4.898463025584672E-5,372.375,52631579,53947368421,0.0
1f2d607e5cc04e790e3961a6432d7c15hn4qb,3,1,1,3,2,3,3,2.0,3.0,3.0,3.0,1.0,3.0,1919210526316,0,1,0,0.0,5.582984551881745E-6,1112.0,105263158,1919210526316,0.0
272a9183c10d9e80eda8ccaf6682db71203nk,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,3.8925652004671076E-4,152.0,1157894737,-1,0.0
2c449b1bbbd5f8d9bcc1159b7bd3caa32jhtp,68,39,1,36,18,64,50,1.051,1.59,1.667,1.513,1.0,1.744,1226526315789,257473684210,39,0,0.0,3.993375694436288E-4,120.43589743589743,2631578948,-1,0.0
3ded667003605eb856ed1aa2b82c1732gtma1,91,46,1,32,4,88,8,1.0,1.174,1.978,1.674,1.0,1.978,1855842105264,191000000000,46,0,0.0,0.0024749782419495213,50.67391304347826,15421052631,-1,0.0
6d501ebf066c0331853f1bee9754e781obu7z,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,0.003115264797507788,69.0,27000000000,-1,0.0
e18e3d0fbfba81cedcae619dfa977875p10ta,7,6,1,5,2,6,1,1.0,1.0,1.167,1.0,1.0,1.167,9146894736842,2689947368421,6,0,0.0,4.967709885742673E-4,188.16666666666666,2947368421,-1,0.0
eace2a2890644d703c619fff7e41a9a16k7lf,13,10,1,11,5,13,8,1.2,1.2,1.3,1.2,1.0,1.3,7910210526316,1149736842106,10,0,0.0,4.530895479211903E-5,312.2,1631578947,-1,0.0
eeb7e43d894af9161f84692f2bf9570fdryzr,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,2.0429009193054137E-4,281.0,52631579,-1,0.0
08981037e7a6c9032716ff25b15c9de25p63s,3005,279,1,235,11,1034,941,1.018,5.262,8.961,5.839,1.0,10.771,109052631579,53052631579,279,6,0.021505376344086023,0.004193103217317168,46.01075268817204,8894736843,85842105264,0.0
25558d24bca82beef0f9db4ba1fe2045ynnvq,8,8,1,2,1,3,8,1.0,1.0,1.0,1.0,1.0,1.0,0,58421052631,8,0,0.0,9.92063492063492E-4,164.125,2947368421,-1,0.0
342f22fed8b1e90c6ff1a6b7bd80f6334w094,2,1,1,2,1,2,2,1.0,2.0,2.0,2.0,1.0,2.0,3129157894737,0,1,0,0.0,7.991369321133177E-5,472.0,0,-1,0.0
68546847f11f6415034b7e2263e8ece62p3ud,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,8.748906386701663E-4,165.0,4105263157,-1,0.0
781972f2af3af2abc492f9dbb0f6fceahnban,6,4,1,5,1,6,4,1.0,1.25,1.5,1.5,1.0,1.5,5396578947368,3219052631579,4,0,0.0,2.0058168689198675E-4,246.75,315789474,-1,0.0
792edafa0603516a57932e6103e9dd54ajar7,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,0.0024875621890547263,27.0,60684210526,-1,0.0
a13da89a3a54ac9b4ced156542afca5ddyumw,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,1.8609948506272482E-6,1112.0,105263158,-1,0.0
a8a5bcf248e1326b3340c88e057f59e9nlslq,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,1.8609948506272482E-6,1112.0,0,-1,0.0
af98b7d5a7c1ccd2968252a2fb1c06f69igbv,6,3,1,4,4,6,5,1.333,2.0,2.0,1.667,1.0,2.0,2028157894737,28894736842,3,0,0.0,2.2480329711502435E-4,122.0,2947368421,-1,0.0
bc7722baf876d0735ddc885691eb687bgz365,519,116,1,120,7,420,14,1.0,1.431,4.138,2.914,1.0,4.474,155736842105,46210526316,116,0,0.0,0.0013684579667193131,181.14655172413794,473684211,66263157895,0.0
c349d767ddda78ed58a3c5769e780598ar3ei,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,1.77367860943597E-4,142.0,0,-1,0.0
e0b6466f9f720e9d9a00d7c12b2e2c6d8xwxz,2,2,1,2,2,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0,1305473684211,2,0,0.0,1.1386279533162539E-4,189.0,263157895,-1,0.0
e49dfe2adbc4b3789f67bc044c231473clc4d,3,3,1,3,1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0,4125736842105,3,0,0.0,0.0013831258644536654,131.33333333333334,3210526315,-1,0.0
f04748a1437347d837a65ce04ee7d94enqhub,1262,51,1,258,89,793,5,2.843,1.196,16.059,6.529,1.0,24.745,16473684210,257368421052,51,3,0.058823529411764705,0.0015653198548792211,145.6078431372549,52631579,15263157895,0.0
f186d292f4e83f70a92c97f92993f655ygqzw,9,8,1,5,2,6,2,1.0,1.0,1.125,1.125,1.0,1.125,5792000000000,619157894737,8,0,0.0,6.228028898054087E-5,336.875,1000000000,-1,0.0
f9ab998f3adb944a1cd1847a097fbc0bw61nf,5,5,1,5,3,5,2,1.0,1.0,1.0,1.0,1.0,1.0,0,3063631578948,5,0,0.0,5.4843203281817286E-5,406.2,1210526316,-1,0.0
fa6bfb4a2156dc8e73a713cdab85bc4bmcmwr,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,1.8609948506272482E-6,1112.0,0,-1,0.0
340d7ea497f16bdb912ec5c6ce467f71kk7hy,1047,121,1,208,10,598,258,1.0,6.033,7.719,5.95,1.0,8.653,350631578947,96473684210,121,0,0.0,0.006146061413652827,92.53719008264463,14368421053,277210526316,1.0
37ebf34eaeb8a434976416c34ed5c6d8ywyoj,8,8,1,7,5,8,8,1.0,1.0,1.0,1.0,1.0,1.0,0,1561368421053,8,0,0.0,3.921741645464751E-5,357.625,52631579,-1,0.0
53e2d855e008a5c2f79b4b848d467b86nofo3,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,3.238341968911917E-4,115.0,3894736842,-1,0.0
6ecd9f4b332eb790dc933aea0a1528e2qkp4y,4,3,1,1,1,2,1,1.0,1.0,1.333,1.0,1.0,1.333,764736842105,7578947368,3,0,0.0,0.009828009828009828,33.333333333333336,42736842105,-1,0.0
9372e27ce85a8c8b9460b87c37cf55ecqjjkd,168,49,1,78,8,106,60,1.0,2.776,2.959,2.939,1.0,3.429,506578947369,137263157895,49,0,0.0,0.0010249464648498271,167.24489795918367,2684210526,217473684211,0.0
c0d065cc8cb585f027143f2ebc6b49f01g1wr,156,51,1,49,1,107,5,1.0,1.569,2.902,2.137,1.0,3.059,764526315789,74473684210,51,0,0.0,0.0015774625099855399,183.72549019607843,1842105263,92526315789,0.0
c4709885ecca7b90dea4beb5dabd68aegk2pz,7,2,1,3,2,2,2,1.0,1.5,1.0,1.5,1.0,3.5,1578947368,55789473685,2,0,0.0,2.8648487155246153E-5,611.0,52631579,736842106,0.0
f80075873f7183a03b1b10ac3f740032v6w99,493,97,1,165,57,356,47,1.866,1.928,4.402,3.474,1.0,5.082,113473684211,59684210527,97,1,0.010309278350515464,8.295794721989914E-4,111.62886597938144,263157895,60526315789,0.0
078e06b3288cf8f18ab7ed44b245fc56nbyfv,41,22,1,8,4,14,2,1.0,1.045,1.545,1.455,1.0,1.864,594210526316,197684210527,22,0,0.0,0.0024397500743826243,62.63636363636363,7947368421,-1,0.0
245b584befa6a5b8c759491f5f3db580p2m5v,4,3,1,3,1,3,2,1.0,1.0,1.333,1.333,1.0,1.333,6089263157895,1768210526316,3,0,0.0,4.1476565740356696E-4,263.3333333333333,9473684210,-1,0.0
2f9ea407ba48ae05f98fdf634995d936xefau,2427,123,1,449,46,1227,1469,1.366,12.724,11.846,8.683,1.0,19.732,9368421053,70789473684,123,5,0.04065040650406504,0.006161243317069208,108.77235772357723,315789473,8578947369,0.0
3733f7ea492eef1f69f98593d2122c50xwcha,2,2,1,2,1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0,6259736842106,2,0,0.0,0.034482758620689655,16.0,50368421053,-1,0.0
73d4cec0ad358d272d757e0fce8440d01fvw8,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,2.8401022436807724E-4,212.0,2473684210,-1,0.0
7622d7085237d6b73d08e9d70ed11fe3u8mwm,13,10,1,10,5,11,1,1.0,1.0,1.1,1.0,1.0,1.3,1894736842,2307894736842,10,0,0.0,1.1706122301963926E-4,245.6,1105263158,-1,0.0
7f86c3c417ae1db5bea10bf9d0a7827ct3ni4,1765,137,1,274,34,924,392,1.204,4.956,9.051,5.007,1.0,12.883,16578947369,50315789474,137,2,0.014598540145985401,0.0031355591954492644,105.62043795620438,105263158,13789473684,0.0
942af1514033a612b203ec58f7894c9fv899u,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,5.347593582887701E-4,169.0,3368421053,-1,0.0
e9c8ee7f783723fe8496dd35232d88f2or1r1,16004,1301,1,939,105,5942,3363,1.33,6.664,8.129,6.82,1.0,12.301,83473684210,10105263158,1301,119,0.09146810146041506,0.00904842297137003,74.74096848578017,1157894736,63210526316,0.0
ef65488c949595d7885525ccfab9100c6cmqb,448,125,1,126,24,310,291,1.016,3.216,3.008,2.384,1.0,3.584,192578947368,48684210527,125,0,0.0,8.747642237053294E-4,176.936,631578947,51421052631,0.0
fdf908d608a629d5ebde14819231878dojel8,27,7,1,2,2,13,7,1.0,2.286,3.0,1.0,1.0,3.857,8526315790,11631578947,7,0,0.0,0.0010583254938852304,262.85714285714283,368421052,4052631579,0.0
fe4906ac4c8e2db5ed5a71e8a9d10080u6g7o,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,3.9956846605665884E-5,472.0,684210527,-1,0.0
0a43de0ab0a7525fec59ef4bc1dda7a2z9z69,743,194,1,202,42,533,12,1.077,1.361,3.454,3.0,1.0,3.83,295526315789,26684210526,194,2,0.010309278350515464,0.0012504775545169504,155.63917525773195,684210527,72157894737,0.0
110d2e689da119388dcb6e235749b787ni298,2,2,1,2,2,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0,4423052631579,2,0,0.0,9.538071211239663E-6,489.0,105263158,-1,0.0
17dbe14676cd3a3cb8a7edb438622f7fv2scv,36,5,1,20,7,28,10,2.2,2.8,5.6,4.0,1.0,7.2,517842105264,4410315789474,5,0,0.0,6.663791364096603E-5,300.4,0,297263157894,0.0
679fe2a21415aa98a3cfb88abd0507edzjpsw,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,1.4869888475836432E-4,345.0,894736842,-1,0.0
7f4e84da8ed11f4ea3a2d276f49949b7o31us,13,10,1,6,3,12,2,1.0,1.0,1.2,1.0,1.0,1.3,140842105264,1909684210526,10,0,0.0,2.100164943723657E-5,394.4,157894737,-1,0.0
8783939eb63e5eb4e5cd412d8480f3955ipxu,1250,257,1,464,15,1238,210,1.027,4.642,4.856,4.615,1.0,4.864,327894736842,31157894737,257,17,0.06614785992217899,0.0027020542096923765,50.7431906614786,10894736842,195842105263,0.0
bba40511c6e56070602e8dde4229ff923zbuq,10,10,1,9,8,10,6,1.0,1.0,1.0,1.0,1.0,1.0,0,1776210526316,10,0,0.0,9.311593865521961E-5,241.1,2157894736,-1,0.0
c910efe1f135b08acc32b2db162362033olvv,13,10,1,9,5,9,1,1.0,1.0,1.2,1.2,1.0,1.3,3261526315789,535421052632,10,0,0.0,0.0010437575270975511,62.7,10210526316,-1,0.0
d2fc5291537a61882065e571c21e796975uy0,2,2,1,2,1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0,2386631578947,2,0,0.0,8.958165367732689E-5,353.5,842105264,-1,0.0
d7e83a95a05308d4fae6428bb9073a7bg8aoa,3,3,1,3,1,3,2,1.0,1.0,1.0,1.0,1.0,1.0,0,637473684210,3,0,0.0,0.0010932944606413995,143.0,1789473684,-1,0.0
f334d76f60cae7c67ab04b9e5cc49907hqsc4,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,0.00273224043715847,103.0,4947368422,-1,0.0
fb9b1e58ffba4b38175c11e03e51e1f48dnm1,50,23,1,34,7,47,25,1.087,1.87,2.087,2.0,1.0,2.174,498105263158,586000000000,23,0,0.0,8.743062380001469E-5,103.56521739130434,526315789,22052631579,0.0
11d7f0a5076649b229c301a22537834e1ehwg,1135,243,1,315,82,589,500,1.897,3.465,3.749,3.72,1.0,4.671,537421052632,60315789474,243,5,0.0205761316872428,8.951591214348415E-4,101.89300411522633,1473684211,286736842106,0.0
15972a431aed117840dfce5556242366c3fwq,340,51,1,17,9,41,36,1.627,3.765,2.392,2.157,1.0,6.667,107526315790,19052631579,51,0,0.0,4.1420529232538504E-4,141.23529411764707,1000000000,51105263157,1.0
2234754e09ba15519d0104c405326fc4igk0s,43,12,1,3,1,9,30,1.0,3.5,2.5,1.333,1.0,3.583,2037052631579,36157894737,12,0,0.0,5.611489197883294E-5,438.5833333333333,368421052,107473684210,0.0
34cc283e180fcd4902ef8758714c6d83th4nf,2,2,1,2,2,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0,673789473684,2,0,0.0,9.006169225919755E-5,223.5,1421052631,-1,0.0
354baa6c4764a5bde013ea3f7edc72552r3oa,721,15,1,50,1,625,476,1.0,37.867,44.0,8.333,1.0,48.067,2421052632,136315789474,15,3,0.2,0.07881504153913424,90.2,105263158,2368421052,0.0
4d6fa52e125a18f433db6e6603b58ec7k1key,100,17,1,52,24,58,44,3.882,3.412,4.882,4.647,1.0,5.882,837368421053,223368421053,17,0,0.0,2.816012976187794E-4,265.1764705882353,578947369,524789473685,0.0
58c2b44923882a8252963e78886adaefh7hnm,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,1.6404199475065617E-4,350.0,157894737,-1,0.0
7f3516b1bd7e5571ab964ba0affe9302brn6q,4,4,1,2,2,4,2,1.0,1.0,1.0,1.0,1.0,1.0,0,2599368421053,4,0,0.0,9.850760971285031E-5,297.25,263157895,-1,0.0
9f7e3e648ea8e6815c6e7caf59412e843iqbz,3,3,1,2,1,3,2,1.0,1.0,1.0,1.0,1.0,1.0,0,1819578947368,3,0,0.0,3.0175015087507544E-4,271.0,368421053,-1,0.0
a8a81bb8a3a35572bd1f9922f5a31217pw41k,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,5.696382796923953E-5,369.0,6842105263,-1,0.0
c1434e440370882ecf00ac52140f7adbuy1e9,68,24,1,32,2,46,7,1.042,1.375,2.417,2.125,1.0,2.833,252684210526,348052631579,24,0,0.0,1.1512252930968807E-4,225.04166666666666,105263158,96421052632,0.0
c1c22607e7899ada525b74e757d248ac2b8ac,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,7.587253414264037E-4,201.0,4578947368,-1,0.0
c6a49cf5944626b45425712f9e19e91d2nyh7,822,38,1,4,2,814,576,1.0,17.632,21.474,1.5,1.0,21.632,3368421052,2263157895,38,2,0.05263157894736842,0.024446823697359028,40.3421052631579,210526315,3000000000,1.0
e5736d7f8082d7d7fee8430c0e2279bcdmt2a,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0.0,0.0019157088122605363,133.0,146894736842,-1,0.0
05c6b93bf8f083b2d0a03ffc0fc3524ba8fi5,10,1,1,1,1,1,3,1.0,3.0,1.0,1.0,1.0,10.0,22052631579,0,1,0,0.0,0.072992700729927,44.0,5578947369,16631578948,0.0
67616fd2a1de5c46e32041354efa88ceahbhq,1007,75,1,118,4,834,14,1.0,1.16,12.053,4.48,1.0,13.427,102315789474,214526315789,75,3,0.04,0.0031637218186844947,96.18666666666667,631578948,83736842105,0.0
916d2d806b772c9f227a9b3640e31469ljrxo,2047,2,1,162,4,1960,3,2.5,2.0,980.0,82.0,1.0,1023.5,578947369,388421052631,2,0,0.0,0.009771349467755024,451.0,52631579,578947369,0.0
c503bb79d4f3522f51d348c680906c1bs0w7z,9,9,1,7,3,9,2,1.0,1.0,1.0,1.0,1.0,1.0,0,1089526315789,9,0,0.0,1.758190236183555E-4,273.3333333333333,1210526315,-1,0.0
e61c14d66cd5693d93cb0356d7f444ebinx9i,159,44,1,12,9,77,1,1.0,1.0,2.841,2.023,1.0,3.614,540052631579,298789473684,44,2,0.045454545454545456,0.0017999252861201987,125.86363636363636,3157894737,173105263158,0.0
eb27d8daded752fc0d1c828867b0f118cswwq,2,2,1,2,2,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0,67982157894737,2,0,0.0,3.680096565733885E-6,729.0,52631579,-1,0.0
4038ae3276c0b47f420a5d73687fb73bghgxf,188,101,1,61,12,150,140,1.01,1.812,1.772,1.614,1.0,1.861,2013210526316,139473684210,101,0,0.0,4.386210500774586E-4,203.5148514851485,1526315789,-1,0.0
497b8beb19a7f674bc53acf7f5c7ec8cxv68x,6,6,1,5,3,5,2,1.0,1.0,1.0,1.0,1.0,1.0,0,1792736842105,6,0,0.0,5.062863893342334E-4,150.16666666666666,3894736842,-1,0.0
4de568a9b480f0dcd3f2ac385121d75bbpy82,2,1,1,1,1,2,1,1.0,1.0,2.0,1.0,1.0,2.0,5337368421053,0,1,0,0.0,3.7219897012544965E-6,1112.0,52631579,-1,0.0
6c6c3559c5f656c71348f7cadf29bb12okgl1,17,15,1,15,9,16,15,1.0,1.133,1.133,1.133,1.0,1.133,32684210526,102421052632,15,0,0.0,2.122744583879628E-4,132.93333333333334,6684210526,-1,0.0
74149197c8684977e397ab60a6a264836b0lv,2,1,1,2,1,2,2,1.0,2.0,2.0,2.0,1.0,2.0,5669421052631,0,1,0,0.0,9.572767391325158E-6,845.0,52631579,-1,0.0
92a63dbb8323426833b944a4fc196fe27pzha,9,5,1,6,1,9,2,1.0,1.0,1.8,1.2,1.0,1.8,83947368421,857105263157,5,0,0.0,4.1968411775403714E-5,263.6,157894737,-1,0.0
bfc7a0819397d910db7c24eaba1ed4c68dwiq,4,4,1,2,2,4,2,1.0,1.0,1.0,1.0,1.0,1.0,0,4282473684211,4,0,0.0,0.0018256503879507074,66.25,13526315789,-1,0.0
c41f5fb84d9f9e2456a5264c79919569vrhau,8,7,1,6,5,7,1,1.143,1.0,1.143,1.143,1.0,1.143,296894736842,906052631579,7,0,0.0,2.2454879726050466E-4,168.85714285714286,1157894737,-1,0.0
c8d972b803b46212369cf1b480328dcehb9jl,5,3,1,4,3,4,3,1.333,1.333,1.667,1.667,1.0,1.667,740157894737,771736842106,3,0,0.0,8.661233186381077E-6,712.6666666666666,52631579,-1,0.0
d36857d18a397e7e24d05dcbef3b919ftjstv,31,13,1,13,4,27,23,1.0,2.308,2.308,1.538,1.0,2.385,207684210527,481947368421,13,0,0.0,4.5321637426900586E-4,121.23076923076923,105263158,60736842105,0.0
d42604c7cca8ec92839e92508f2a3e52ehz29,4624,433,1,533,76,3129,236,1.328,3.635,9.023,6.009,1.0,10.679,102263157894,33684210526,433,3,0.006928406466512702,0.003737486814932165,126.29099307159353,1052631579,70157894737,0.0
ead2ec4563ba25a9e9d417f1964b7504teqtp,2176,119,1,268,16,1803,149,1.0,5.563,16.588,7.445,1.0,18.286,35210526316,36789473685,119,1,0.008403361344537815,0.0042279108175061935,204.42857142857142,421052632,30210526316,0.0
142a2545c5c01937b05ac6de9773f9efgx0eb,2,1,1,1,1,1,2,1.0,2.0,1.0,1.0,1.0,2.0,8315789474,0,1,0,0.0,3.7219897012544965E-6,1112.0,0,-1,0.0
